2009.08.04,16:15,44.80170,44.81375,44.76545,44.77460,875
2009.08.04,16:30,44.78020,44.79355,44.75005,44.78400,381
2009.08.04,16:45,44.78990,44.78990,44.75865,44.76208,1173
2009.08.04,17:00,44.76213,44.79940,44.76213,44.78265,972
2009.08.04,17:15,44.78355,44.79110,44.76365,44.77957,407
2009.08.04,17:30,44.77920,44.78960,44.76160,44.78055,553
2009.08.04,17:45,44.78070,44.78580,44.76060,44.76655,509
2009.08.04,18:00,44.76640,44.78175,44.75710,44.77935,493
2009.08.04,18:15,44.77945,44.79320,44.77130,44.78275,478
2009.08.04,18:30,44.78255,44.79795,44.78065,44.79525,406
2009.08.04,18:45,44.79510,44.81065,44.79385,44.80950,465
2009.08.05,07:15,44.76600,44.76700,44.75730,44.75730,972
2009.08.05,07:30,44.76870,44.77460,44.76380,44.76980,2020
2009.08.05,07:45,44.76470,44.76510,44.74450,44.74950,1282
2009.08.05,08:00,44.74170,44.83530,44.72980,44.82180,3963
2009.08.05,08:15,44.81060,44.82190,44.75700,44.81040,6095
2009.08.05,08:30,44.79860,44.80400,44.76030,44.80400,8433
2009.08.05,08:45,44.78510,44.80600,44.75140,44.77400,1055
2009.08.05,09:00,44.76720,44.76720,44.73630,44.75700,4882
2009.08.05,09:15,44.75690,44.78860,44.73470,44.78530,6174
2009.08.05,09:30,44.79320,44.79320,44.76500,44.78560,6345
2009.08.05,09:45,44.78570,44.83260,44.77760,44.83260,10844
2009.08.05,10:00,44.82380,44.85160,44.81150,44.82880,3069
2009.08.05,10:15,44.81950,44.83260,44.80660,44.81640,5900
2009.08.05,10:30,44.83750,44.83750,44.79420,44.80400,3104
2009.08.05,10:45,44.81470,44.83620,44.78570,44.80830,1933
2009.08.05,11:00,44.77230,44.80190,44.76800,44.78270,2705
2009.08.05,11:15,44.78040,44.82040,44.77190,44.81390,713
2009.08.05,11:30,44.79330,44.80300,44.76840,44.80220,6584
2009.08.05,11:45,44.79590,44.80260,44.79020,44.79290,1232
